# BRON:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.419       52.165      -0.20  VALKENBURG
# 225:         4.575       52.463       4.40  IJMUIDEN
# 235:         4.785       52.924       0.50  DE KOOY
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T,  T10,   TD,    P
# 
  210,20090531,   22,  169,     ,  141,10245
  210,20090531,   23,  161,     ,  137,10243
  210,20090531,   24,  162,  152,  137,10241
  210,20090601,    1,  159,     ,  139,10240
  210,20090601,    2,  157,     ,  138,10238
  210,20090601,    3,  147,     ,  133,10238
  210,20090601,    4,  150,     ,  139,10239
  210,20090601,    5,  165,     ,  145,10242
  210,20090601,    6,  178,  128,  147,10244
  210,20090601,    7,  196,     ,  148,10243
  210,20090601,    8,  207,     ,  152,10243
  210,20090601,    9,  217,     ,  147,10242
  210,20090601,   10,  221,     ,  170,10240
  210,20090601,   11,  226,     ,  160,10236
  210,20090601,   12,  227,  183,  164,10236
  210,20090601,   13,  219,     ,  154,10233
  210,20090601,   14,  217,     ,  146,10229
  210,20090601,   15,  216,     ,  139,10227
  210,20090601,   16,  204,     ,  114,10226
  210,20090601,   17,  197,     ,  112,10228
  210,20090601,   18,  185,  187,  107,10231
  210,20090601,   19,  159,     ,  110,10234
  210,20090601,   20,  146,     ,  113,10237
  210,20090601,   21,  140,     ,  110,10239
  210,20090601,   22,  135,     ,  110,10238
  210,20090601,   23,  135,     ,  115,10238
  210,20090601,   24,  129,  122,  112,10236
  210,20090602,    1,  131,     ,  113,10233
  210,20090602,    2,  133,     ,  114,10229
  210,20090602,    3,  131,     ,  111,10228
  210,20090602,    4,  126,     ,  100,10229
  210,20090602,    5,  132,     ,  104,10230
  210,20090602,    6,  146,  121,  113,10232
  210,20090602,    7,  153,     ,  111,10234
  210,20090602,    8,  160,     ,  113,10234
  210,20090602,    9,  165,     ,  111,10234
  210,20090602,   10,  168,     ,  106,10235
  210,20090602,   11,  170,     ,  114,10234
  210,20090602,   12,  173,  144,  112,10234
  210,20090602,   13,  169,     ,  108,10233
  210,20090602,   14,  167,     ,  105,10233
  210,20090602,   15,  164,     ,  103,10231
  210,20090602,   16,  159,     ,   98,10230
  210,20090602,   17,  154,     ,   96,10230
  210,20090602,   18,  147,  147,   96,10229
  210,20090602,   19,  140,     ,   93,10228
  210,20090602,   20,  134,     ,   95,10229
  210,20090602,   21,  128,     ,   92,10227
  210,20090602,   22,  125,     ,   91,10222
  210,20090602,   23,  126,     ,   89,10219
  210,20090602,   24,  125,  114,   89,10215
  210,20090603,    1,  121,     ,   83,10214
  210,20090603,    2,  118,     ,   81,10212
  210,20090603,    3,  119,     ,   77,10211
  210,20090603,    4,  119,     ,   74,10210
  210,20090603,    5,  121,     ,   74,10211
  210,20090603,    6,  124,  109,   67,10212
  210,20090603,    7,  131,     ,   59,10213
  210,20090603,    8,  134,     ,   63,10213
  210,20090603,    9,  138,     ,   54,10211
  210,20090603,   10,  150,     ,   67,10210
  210,20090603,   11,  143,     ,   80,10210
  210,20090603,   12,  132,  127,   68,10209
  210,20090603,   13,  135,     ,   70,10206
  210,20090603,   14,  132,     ,   70,10204
  210,20090603,   15,  127,     ,   84,10201
  210,20090603,   16,  117,     ,   69,10202
  210,20090603,   17,  117,     ,   78,10199
  210,20090603,   18,  121,  116,   59,10198
  210,20090603,   19,  117,     ,   35,10196
  210,20090603,   20,  112,     ,   41,10194
  210,20090603,   21,  114,     ,   31,10193
  210,20090603,   22,  113,     ,   18,10192
  210,20090603,   23,  111,     ,   25,10190
  210,20090603,   24,  111,  104,   26,10184
  210,20090604,    1,  111,     ,   22,10184
  210,20090604,    2,  109,     ,   25,10180
  210,20090604,    3,  106,     ,   38,10176
  210,20090604,    4,   97,     ,   52,10177
  210,20090604,    5,   98,     ,   51,10176
  210,20090604,    6,  106,   87,   42,10179
  210,20090604,    7,  118,     ,   54,10180
  210,20090604,    8,  112,     ,   54,10179
  210,20090604,    9,  125,     ,   59,10178
  210,20090604,   10,  109,     ,   54,10177
  210,20090604,   11,  120,     ,   50,10175
  210,20090604,   12,  128,  104,   57,10174
  210,20090604,   13,  121,     ,   48,10171
  210,20090604,   14,  122,     ,   46,10168
  210,20090604,   15,  126,     ,   40,10165
  210,20090604,   16,  115,     ,   62,10161
  210,20090604,   17,  109,     ,   66,10157
  210,20090604,   18,  109,  112,   45,10155
  210,20090604,   19,  104,     ,   49,10151
  210,20090604,   20,   94,     ,   64,10150
  210,20090604,   21,   97,     ,   51,10147
  210,20090604,   22,   98,     ,   48,10143
  210,20090604,   23,   94,     ,   41,10139
  210,20090604,   24,   95,   78,   50,10135
  210,20090605,    1,   88,     ,   50,10133
  210,20090605,    2,   90,     ,   53,10128
  210,20090605,    3,   88,     ,   53,10124
  210,20090605,    4,   96,     ,   51,10124
  210,20090605,    5,  100,     ,   52,10122
  210,20090605,    6,  109,   73,   49,10121
  210,20090605,    7,  107,     ,   51,10120
  210,20090605,    8,   93,     ,   57,10122
  210,20090605,    9,  101,     ,   50,10119
  210,20090605,   10,  125,     ,   69,10116
  210,20090605,   11,  121,     ,   34,10114
  210,20090605,   12,  123,   89,   51,10113
  210,20090605,   13,  128,     ,   48,10109
  210,20090605,   14,  129,     ,   57,10107
  210,20090605,   15,  131,     ,   55,10106
  210,20090605,   16,  129,     ,   43,10102
  210,20090605,   17,  132,     ,   46,10098
  210,20090605,   18,  128,  135,   55,10094
  210,20090605,   19,  114,     ,   52,10092
  210,20090605,   20,  106,     ,   51,10093
  210,20090605,   21,   94,     ,   54,10093
  210,20090605,   22,   85,     ,   52,10090
  210,20090605,   23,   63,     ,   38,10085
  210,20090605,   24,   64,   37,   42,10079
  210,20090606,    1,   71,     ,   49,10072
  210,20090606,    2,   72,     ,   50,10066
  210,20090606,    3,   66,     ,   46,10063
  210,20090606,    4,   82,     ,   50,10058
  210,20090606,    5,   91,     ,   58,10056
  210,20090606,    6,  107,   31,   65,10052
  210,20090606,    7,  121,     ,   65,10049
  210,20090606,    8,  130,     ,   57,10043
  210,20090606,    9,  142,     ,   56,10040
  210,20090606,   10,  142,     ,   60,10035
  210,20090606,   11,  151,     ,   54,10029
  210,20090606,   12,  149,  109,   35,10026
  210,20090606,   13,  156,     ,   43,10023
  210,20090606,   14,  155,     ,   49,10019
  210,20090606,   15,  159,     ,   49,10014
  210,20090606,   16,  156,     ,   42,10012
  210,20090606,   17,  152,     ,   45,10012
  210,20090606,   18,  152,  152,   46,10012
  210,20090606,   19,  146,     ,   49,10013
  210,20090606,   20,  134,     ,   63,10017
  210,20090606,   21,  120,     ,   60,10020
  210,20090606,   22,  117,     ,   62,10023
  210,20090606,   23,  110,     ,   65,10022
  210,20090606,   24,  109,  102,   65,10022
  210,20090607,    1,  110,     ,   65,10022
  210,20090607,    2,   99,     ,   65,10023
  210,20090607,    3,   88,     ,   71,10023
  210,20090607,    4,   99,     ,   72,10023
  210,20090607,    5,  103,     ,   69,10026
  210,20090607,    6,  114,   65,   71,10027
  210,20090607,    7,  121,     ,   82,10028
  210,20090607,    8,  127,     ,   77,10027
  210,20090607,    9,  133,     ,   76,10027
  210,20090607,   10,  140,     ,   82,10026
  210,20090607,   11,  140,     ,   77,10024
  210,20090607,   12,  150,  120,   88,10023
  210,20090607,   13,  150,     ,   88,10021
  210,20090607,   14,  134,     ,   91,10025
  210,20090607,   15,  116,     ,  106,10027
  210,20090607,   16,  124,     ,  112,10027
  210,20090607,   17,  126,     ,  113,10028
  210,20090607,   18,  139,  117,   94,10027
  210,20090607,   19,  129,     ,  100,10027
  210,20090607,   20,  102,     ,   93,10031
  210,20090607,   21,   93,     ,   89,10039
  210,20090607,   22,   92,     ,   88,10040
  210,20090607,   23,   91,     ,   90,10040
  210,20090607,   24,   89,   62,   84,10041
  210,20090608,    1,   92,     ,   84,10043
  210,20090608,    2,   90,     ,   84,10047
  210,20090608,    3,   80,     ,   74,10049
  210,20090608,    4,   85,     ,   81,10054
  210,20090608,    5,  105,     ,   98,10058
  210,20090608,    6,  127,   58,  103,10063
  210,20090608,    7,  142,     ,  103,10069
  210,20090608,    8,  143,     ,   94,10073
  210,20090608,    9,  149,     ,   94,10075
  210,20090608,   10,  145,     ,   72,10075
  210,20090608,   11,  155,     ,   87,10078
  210,20090608,   12,  157,  129,   97,10080
  210,20090608,   13,  155,     ,   94,10085
  210,20090608,   14,  158,     ,   98,10083
  210,20090608,   15,  156,     ,   97,10083
  210,20090608,   16,  152,     ,  101,10081
  210,20090608,   17,  147,     ,   93,10077
  210,20090608,   18,  145,  143,   97,10076
  210,20090608,   19,  141,     ,   96,10072
  210,20090608,   20,  140,     ,   99,10072
  210,20090608,   21,  138,     ,  103,10075
  210,20090608,   22,  137,     ,  109,10070
  210,20090608,   23,  136,     ,  113,10062
  210,20090608,   24,  137,  131,  104,10051
  210,20090609,    1,  141,     ,   92,10038
  210,20090609,    2,  134,     ,   97,10033
  210,20090609,    3,  125,     ,  106,10030
  210,20090609,    4,  122,     ,  114,10024
  210,20090609,    5,  126,     ,  120,10025
  210,20090609,    6,  139,  121,  128,10026
  210,20090609,    7,  137,     ,  115,10030
  210,20090609,    8,  134,     ,  115,10033
  210,20090609,    9,  153,     ,  111,10037
  210,20090609,   10,  158,     ,  116,10043
  210,20090609,   11,  163,     ,  121,10049
  210,20090609,   12,  170,  133,  128,10048
  210,20090609,   13,  158,     ,  118,10050
  210,20090609,   14,  161,     ,  112,10049
  210,20090609,   15,  155,     ,  120,10054
  210,20090609,   16,  160,     ,  118,10057
  210,20090609,   17,  141,     ,  113,10059
  210,20090609,   18,  142,  146,  115,10060
  210,20090609,   19,  134,     ,  110,10064
  210,20090609,   20,  132,     ,  104,10070
  210,20090609,   21,  129,     ,  103,10074
  210,20090609,   22,  127,     ,  105,10076
  210,20090609,   23,  126,     ,  100,10082
  210,20090609,   24,  126,  123,  103,10089
  210,20090610,    1,  124,     ,  102,10096
  210,20090610,    2,  127,     ,   94,10102
  210,20090610,    3,  127,     ,   98,10105
  210,20090610,    4,  127,     ,   95,10112
  210,20090610,    5,  129,     ,   97,10119
  210,20090610,    6,  136,  117,  101,10122
  210,20090610,    7,  137,     ,  104,10126
  210,20090610,    8,  142,     ,  104,10131
  210,20090610,    9,  151,     ,   95,10131
  210,20090610,   10,  149,     ,  105,10136
  210,20090610,   11,  154,     ,  106,10135
  210,20090610,   12,  164,  137,  108,10132
  210,20090610,   13,  165,     ,  110,10129
  210,20090610,   14,  132,     ,  117,10128
  210,20090610,   15,  142,     ,  123,10122
  210,20090610,   16,  147,     ,  124,10116
  210,20090610,   17,  147,     ,  129,10113
  210,20090610,   18,  142,  136,  132,10109
  210,20090610,   19,  133,     ,  124,10101
  210,20090610,   20,  130,     ,  122,10094
  210,20090610,   21,  125,     ,  115,10087
  210,20090610,   22,  123,     ,  114,10080
  210,20090610,   23,  119,     ,  110,10072
  210,20090610,   24,  117,  116,  108,10067
  210,20090611,    1,  118,     ,  110,10063
  210,20090611,    2,  123,     ,  117,10062
  210,20090611,    3,  123,     ,  111,10065
  210,20090611,    4,  125,     ,  116,10071
  210,20090611,    5,  129,     ,  119,10081
  210,20090611,    6,  125,  116,  112,10095
  210,20090611,    7,  128,     ,  110,10110
  210,20090611,    8,  133,     ,  112,10122
  210,20090611,    9,  138,     ,  106,10132
  210,20090611,   10,  139,     ,   92,10141
  210,20090611,   11,  149,     ,  106,10146
  210,20090611,   12,  144,  125,  102,10154
  210,20090611,   13,  136,     ,  106,10162
  210,20090611,   14,  143,     ,  108,10168
  210,20090611,   15,  143,     ,   87,10172
  210,20090611,   16,  144,     ,   95,10175
  210,20090611,   17,  132,     ,   88,10179
  210,20090611,   18,  131,  126,   90,10177
  210,20090611,   19,  132,     ,   75,10181
  210,20090611,   20,  125,     ,   79,10182
  210,20090611,   21,  123,     ,   90,10183
  210,20090611,   22,  127,     ,   88,10186
  210,20090611,   23,  123,     ,   90,10186
  210,20090611,   24,  123,  110,   89,10188
  210,20090612,    1,  126,     ,   89,10189
  210,20090612,    2,  127,     ,   94,10188
  210,20090612,    3,  122,     ,   89,10190
  210,20090612,    4,  117,     ,   81,10193
  210,20090612,    5,  122,     ,   79,10197
  210,20090612,    6,  129,  109,   81,10200
  210,20090612,    7,  137,     ,   80,10203
  210,20090612,    8,  140,     ,   71,10208
  210,20090612,    9,  143,     ,   80,10212
  210,20090612,   10,  147,     ,   81,10214
  210,20090612,   11,  153,     ,   94,10214
  210,20090612,   12,  151,  135,   91,10216
  210,20090612,   13,  153,     ,   92,10219
  210,20090612,   14,  155,     ,   86,10220
  210,20090612,   15,  158,     ,   98,10219
  210,20090612,   16,  154,     ,   92,10219
  210,20090612,   17,  151,     ,   78,10222
  210,20090612,   18,  145,  152,   81,10222
  210,20090612,   19,  135,     ,   87,10221
  210,20090612,   20,  113,     ,   85,10224
  210,20090612,   21,  102,     ,   82,10224
  210,20090612,   22,   93,     ,   83,10225
  210,20090612,   23,   84,     ,   77,10228
  210,20090612,   24,   74,   40,   69,10225
  210,20090613,    1,   68,     ,   64,10223
  210,20090613,    2,   60,     ,   55,10221
  210,20090613,    3,   61,     ,   57,10220
  210,20090613,    4,   78,     ,   76,10219
  210,20090613,    5,  100,     ,   98,10218
  210,20090613,    6,  127,   32,  118,10220
  210,20090613,    7,  136,     ,  107,10221
  210,20090613,    8,  164,     ,   95,10221
  210,20090613,    9,  176,     ,   83,10220
  210,20090613,   10,  186,     ,   69,10219
  210,20090613,   11,  190,     ,   70,10216
  210,20090613,   12,  196,  131,   79,10215
  210,20090613,   13,  200,     ,   96,10212
  210,20090613,   14,  197,     ,   96,10212
  210,20090613,   15,  200,     ,   97,10208
  210,20090613,   16,  208,     ,  115,10205
  210,20090613,   17,  208,     ,  122,10200
  210,20090613,   18,  195,  196,  123,10198
  210,20090613,   19,  180,     ,  118,10198
  210,20090613,   20,  163,     ,  126,10197
